date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:28:27	12198/12198	---M-Z	200	added ('OK')	application/x-javascript	etag:%222fa6-65316377-c31e959ed2658dfd;gz%22	https://wp.hixstudio.net/harry/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	C:/My%20Web%20Sites/ramin/wp.hixstudio.net/harry/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from https://wp.hixstudio.net/harry/home-portfolio/)
20:28:27	58860/58860	---M-Z	200	added ('OK')	application/x-javascript	etag:%22e5ec-6531f1cb-45de7ed7e1933956;gz%22	https://wp.hixstudio.net/harry/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.16.6	C:/My%20Web%20Sites/ramin/wp.hixstudio.net/harry/wp-content/plugins/elementor/assets/js/frontend-modules.minf92b.js	(from https://wp.hixstudio.net/harry/home-portfolio/)
20:28:29	40436/40436	---M-Z	200	added ('OK')	application/x-javascript	etag:%229df4-6531f1cb-ec30f6e0d71bd2b1;gz%22	https://wp.hixstudio.net/harry/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.16.6	C:/My%20Web%20Sites/ramin/wp.hixstudio.net/harry/wp-content/plugins/elementor/assets/js/frontend.minf92b.js	(from https://wp.hixstudio.net/harry/home-portfolio/)
20:28:29	1000/1000	---M-Z	200	added ('OK')	application/x-javascript	etag:%223e8-6531637e-440bbc7aa338bcba;gz%22	https://wp.hixstudio.net/harry/wp-content/plugins/wp-event-solution/assets/js/elementor.js?ver=3.3.39	C:/My%20Web%20Sites/ramin/wp.hixstudio.net/harry/wp-content/plugins/wp-event-solution/assets/js/elementor1809.js	(from https://wp.hixstudio.net/harry/home-portfolio/)
20:28:29	10609/10609	---M-Z	200	added ('OK')	application/x-javascript	etag:%222971-65316383-45bef8aebf553c30;gz%22	https://wp.hixstudio.net/harry/wp-includes/js/dist/vendor/react.min.js?ver=18.2.0	C:/My%20Web%20Sites/ramin/wp.hixstudio.net/harry/wp-includes/js/dist/vendor/react.min7a3b.js	(from https://wp.hixstudio.net/harry/home-portfolio/)
20:28:30	1139/1139	---M-Z	200	added ('OK')	application/x-javascript	etag:%22473-65316383-31572d425413d9d2;gz%22	https://wp.hixstudio.net/harry/wp-includes/js/dist/escape-html.min.js?ver=03e27a7b6ae14f7afaa6	C:/My%20Web%20Sites/ramin/wp.hixstudio.net/harry/wp-includes/js/dist/escape-html.min0311.js	(from https://wp.hixstudio.net/harry/home-portfolio/)
20:28:30	12649/12649	---M-Z	200	added ('OK')	application/x-javascript	etag:%223169-65316383-1c5703dce24e894d;gz%22	https://wp.hixstudio.net/harry/wp-includes/js/dist/element.min.js?ver=ed1c7604880e8b574b40	C:/My%20Web%20Sites/ramin/wp.hixstudio.net/harry/wp-includes/js/dist/element.min0eb1.js	(from https://wp.hixstudio.net/harry/home-portfolio/)
20:28:30	129397/129397	---M-Z	200	added ('OK')	application/x-javascript	etag:%221f975-65316383-ede11b189cd28ef;gz%22	https://wp.hixstudio.net/harry/wp-includes/js/dist/vendor/react-dom.min.js?ver=18.2.0	C:/My%20Web%20Sites/ramin/wp.hixstudio.net/harry/wp-includes/js/dist/vendor/react-dom.min7a3b.js	(from https://wp.hixstudio.net/harry/home-portfolio/)
20:28:31	914/914	---M--	200	added ('OK')	image/png	etag:%22392-65316378-33f5798d68debcd1;;;%22	https://wp.hixstudio.net/harry/wp-content/plugins/give/assets/dist/images/tick.png	C:/My%20Web%20Sites/ramin/wp.hixstudio.net/harry/wp-content/plugins/give/assets/dist/images/tick.png	(from https://wp.hixstudio.net/harry/wp-content/plugins/give/assets/dist/css/give.css?ver=3.0.2)
20:28:32	1811/1811	---M--	200	added ('OK')	image/png	etag:%22713-65316378-8b2e3b269efda0d6;;;%22	https://wp.hixstudio.net/harry/wp-content/plugins/give/assets/dist/images/dankort.png	C:/My%20Web%20Sites/ramin/wp.hixstudio.net/harry/wp-content/plugins/give/assets/dist/images/dankort.png	(from https://wp.hixstudio.net/harry/wp-content/plugins/give/assets/dist/css/give.css?ver=3.0.2)
20:28:33	2861/2861	---M--	200	added ('OK')	image/png	etag:%22b2d-6531637b-a6389bc3947e9455;;;%22	https://wp.hixstudio.net/harry/wp-content/plugins/woo-smart-compare/assets/images/placeholder.png	C:/My%20Web%20Sites/ramin/wp.hixstudio.net/harry/wp-content/plugins/woo-smart-compare/assets/images/placeholder.png	(from https://wp.hixstudio.net/harry/wp-content/plugins/woo-smart-compare/assets/css/frontend.css?ver=6.1.5)
20:28:35	59240/59240	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22e768-6531637b-13d4e444d7a5d290;gz%22	https://wp.hixstudio.net/harry/wp-content/plugins/woo-smart-quick-view/assets/libs/feather/fonts/feather.ttf	C:/My%20Web%20Sites/ramin/wp.hixstudio.net/harry/wp-content/plugins/woo-smart-quick-view/assets/libs/feather/fonts/feather.ttf	(from https://wp.hixstudio.net/harry/wp-content/plugins/woo-smart-quick-view/assets/libs/feather/feather.css?ver=6.3.2)
20:28:36	59404/59404	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22e80c-6531637b-b6c0f8846106b96c;gz%22	https://wp.hixstudio.net/harry/wp-content/plugins/woo-smart-quick-view/assets/libs/feather/fonts/feather.eot	C:/My%20Web%20Sites/ramin/wp.hixstudio.net/harry/wp-content/plugins/woo-smart-quick-view/assets/libs/feather/fonts/feather.eot	(from https://wp.hixstudio.net/harry/wp-content/plugins/woo-smart-quick-view/assets/libs/feather/feather.css?ver=6.3.2)
20:28:38	3477/3477	---M--	200	added ('OK')	image/png	etag:%22d95-6531637e-a14938fe340484c6;;;%22	https://wp.hixstudio.net/harry/wp-content/plugins/wp-event-solution/assets/images/shape.png	C:/My%20Web%20Sites/ramin/wp.hixstudio.net/harry/wp-content/plugins/wp-event-solution/assets/images/shape.png	(from https://wp.hixstudio.net/harry/wp-content/plugins/wp-event-solution/assets/css/event-manager-public.css?ver=3.3.39)
20:28:39	209439/209439	---M-Z	200	added ('OK')	image/svg+xml	etag:%223321f-6531637b-9bf7c627f7a73795;gz%22	https://wp.hixstudio.net/harry/wp-content/plugins/woo-smart-quick-view/assets/libs/feather/fonts/feather.svg	C:/My%20Web%20Sites/ramin/wp.hixstudio.net/harry/wp-content/plugins/woo-smart-quick-view/assets/libs/feather/fonts/feather.svg	(from https://wp.hixstudio.net/harry/wp-content/plugins/woo-smart-quick-view/assets/libs/feather/feather.css?ver=6.3.2)
20:28:40	620717/620717	---M-Z	200	added ('OK')	application/x-javascript	etag:%22978ad-6531637e-ecef2f1eb3d9ee9d;gz%22	https://wp.hixstudio.net/harry/wp-content/plugins/wp-event-solution/build/index-calendar.js?ver=3.3.39	C:/My%20Web%20Sites/ramin/wp.hixstudio.net/harry/wp-content/plugins/wp-event-solution/build/index-calendar1809.js	(from https://wp.hixstudio.net/harry/home-portfolio/)
20:28:40	59316/59316	---M--	200	added ('OK')	application/font-woff	etag:%22e7b4-6531637b-e4963eefa0661e4c;;;%22	https://wp.hixstudio.net/harry/wp-content/plugins/woo-smart-quick-view/assets/libs/feather/fonts/feather.woff	C:/My%20Web%20Sites/ramin/wp.hixstudio.net/harry/wp-content/plugins/woo-smart-quick-view/assets/libs/feather/fonts/feather.woff	(from https://wp.hixstudio.net/harry/wp-content/plugins/woo-smart-quick-view/assets/libs/feather/feather.css?ver=6.3.2)
20:28:41	148498/148498	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2010%20Nov%202023%2013:28:37%20GMT	https://wp.hixstudio.net/harry/home-portfolio/r,{s:2*parseInt(a	C:/My%20Web%20Sites/ramin/wp.hixstudio.net/harry/home-portfolio/r,{s_2_parseInt(a	(from https://wp.hixstudio.net/harry/wp-content/plugins/give/assets/dist/js/give.js?ver=97b749a84309674c)
20:28:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2013:28:40%20GMT	https://wp.hixstudio.net/harry/home-portfolio/t	C:/My%20Web%20Sites/ramin/wp.hixstudio.net/harry/home-portfolio/t	(from https://wp.hixstudio.net/harry/wp-content/plugins/contact-form-7/includes/swv/js/index.js?ver=5.8.1)
20:28:46	148497/148497	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2010%20Nov%202023%2013:28:43%20GMT	https://wp.hixstudio.net/harry/home-portfolio/window.location	C:/My%20Web%20Sites/ramin/wp.hixstudio.net/harry/home-portfolio/window.location	(from https://wp.hixstudio.net/harry/wp-content/plugins/wp-event-solution/assets/js/event-manager-public.js?ver=3.3.39)
20:28:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2013:28:45%20GMT	https://wp.hixstudio.net/harry/home-portfolio/e	C:/My%20Web%20Sites/ramin/wp.hixstudio.net/harry/home-portfolio/e	(from https://wp.hixstudio.net/harry/wp-content/themes/harry/assets/js/swiper-bundle.js?ver=6.3.2)
20:28:51	148494/148494	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2010%20Nov%202023%2013:28:46%20GMT	https://wp.hixstudio.net/harry/home-portfolio/a.params.url	C:/My%20Web%20Sites/ramin/wp.hixstudio.net/harry/home-portfolio/a.params.url	(from https://wp.hixstudio.net/harry/wp-content/themes/harry/assets/js/swiper-bundle.js?ver=6.3.2)
20:28:53	148489/148489	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2010%20Nov%202023%2013:28:50%20GMT	https://wp.hixstudio.net/harry/home-portfolio/Version/	C:/My%20Web%20Sites/ramin/wp.hixstudio.net/harry/home-portfolio/Version/index.html	(from https://wp.hixstudio.net/harry/wp-content/themes/harry/assets/js/tween-max.js?ver=6.3.2)
20:28:54	148495/148495	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2010%20Nov%202023%2013:28:51%20GMT	https://wp.hixstudio.net/harry/home-portfolio/-negative.svg	C:/My%20Web%20Sites/ramin/wp.hixstudio.net/harry/home-portfolio/-negative.9e.delayed	(from https://wp.hixstudio.net/harry/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.16.6)
20:28:58	148488/148488	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2010%20Nov%202023%2013:28:55%20GMT	https://wp.hixstudio.net/harry/home-portfolio/n(5042	C:/My%20Web%20Sites/ramin/wp.hixstudio.net/harry/home-portfolio/n(5042.9f.delayed	(from https://wp.hixstudio.net/harry/wp-content/plugins/wp-event-solution/build/index-calendar.js?ver=3.3.39)
20:28:59	148485/148485	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2010%20Nov%202023%2013:28:54%20GMT	https://wp.hixstudio.net/harry/home-portfolio/OPR/	C:/My%20Web%20Sites/ramin/wp.hixstudio.net/harry/home-portfolio/OPR/index.html	(from https://wp.hixstudio.net/harry/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.16.6)
20:29:00	148484/148484	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2010%20Nov%202023%2013:28:53%20GMT	https://wp.hixstudio.net/harry/home-portfolio/$&/	C:/My%20Web%20Sites/ramin/wp.hixstudio.net/harry/home-portfolio/$&/index.html	(from https://wp.hixstudio.net/harry/wp-includes/js/dist/vendor/react.min.js?ver=18.2.0)
20:29:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2013:28:58%20GMT	https://wp.hixstudio.net/harry/home-portfolio/isDSTShifted%20is%20deprecated.%20See%20http://momentjs.com/guides/	C:/My%20Web%20Sites/ramin/wp.hixstudio.net/harry/home-portfolio/isDSTShifted%20is%20deprecated.%20See%20http_/momentjs.com/guides/index.html	(from https://wp.hixstudio.net/harry/wp-content/plugins/wp-event-solution/build/index-calendar.js?ver=3.3.39)
